restaurant_id,name,cuisine,location,city,price_range,rating,num_reviews,delivery_time,is_open,restaurant_type,description,phone,website,established_year,comfort_level,energy_level,social_intimacy,adventure_factor,stress_relief,romance_factor,avg_wait_time,capacity,parking_available,wheelchair_accessible,accepts_reservations,outdoor_seating,wifi_available,live_music,happy_hour
1246,"Page, Soto and James House",Russian,"8661 Tammy Roads Apt. 208, San Diego, PW 54030",San Diego,$$$$,4.7,1988,68,True,Cafe,"Increase that ok feeling during be may. While could eat pull open forget.
Place theory prevent bed likely push.
Money forget tree system house year. What citizen also.
Treat candidate production strategy night. Treat institution especially adult space thus.",+1-454-922-9614x883,http://wilson-jackson.com/,1961,0.02,0.679,0.525,0.029,0.698,0.606,40,77,True,False,True,True,True,False,True
1247,Stephens-Miller Kitchen,Korean,"0466 Bryant Roads Apt. 766, Jacksonville, AL 95282",Jacksonville,$,3.2,556,64,True,Casual Dining,"Agree simple must administration protect many only. Most must defense friend. Difficult forget political ready.
Tax interesting threat few back mission growth. Attack occur player history shoulder support when soldier. Collection admit through exactly eat could.",281-705-6776,http://www.rose.com/,1954,0.45,0.762,0.853,0.921,0.302,0.954,23,48,True,True,True,False,True,False,True
1248,"Hernandez, Carney and Hammond Bistro",Vietnamese,"4431 Patrick Dam, Dallas, NC 39400",Dallas,$$$,2.7,140,43,True,Family Restaurant,"Article city gas will American policy seem. Everybody agency medical difficult action look it. Dark heavy activity always top order.
Subject raise weight risk fear wrong which. Space top point guess land member. Agency north friend include item environmental after.",+1-393-468-1529x019,https://sullivan.com/,1950,0.843,0.988,0.124,0.749,0.11,0.13,20,122,True,True,True,False,True,False,False
1249,Munoz PLC Restaurant,Ethiopian,"91006 Joshua Passage Apt. 717, San Antonio, CO 54436",San Antonio,$$$$,4.1,1844,22,False,Fast Casual,"Network measure individual final huge school. Image under mother thousand operation cost ahead.
Idea return tend remember major be dream. Full draw listen music shake professional specific.
Simply take serve whether. Dark picture big seem source still. Plant either art sell.",965-774-3517x07260,https://taylor.org/,1988,0.288,0.75,0.856,0.231,0.953,0.772,11,159,False,True,True,False,True,False,False
1250,Nelson Inc Kitchen,Mediterranean,"76611 Castillo Bridge, Denver, IA 87982",Denver,$,3.1,1471,16,False,Organic,"Value consumer ask. About when manager put commercial soon on candidate.
Discussion wind sort call president person. Especially into job professional power character by.
Discover remember remain toward show support professional. Cup Mrs PM standard speech.",(592)829-8832,https://www.miller.biz/,1986,0.69,0.633,0.958,0.068,0.081,0.914,21,172,True,True,False,False,True,False,False
1251,"Miller, Stevens and Schneider Cafe",Mediterranean,"5174 Sarah Lakes, Jacksonville, WY 81660",Jacksonville,$$$,4.1,1613,32,True,Vegetarian,"Increase talk nice information shake.
Degree stay message either trial. Foot college idea car. Know born discuss catch find energy include.
Draw art mouth how know. Former evening well table idea back. Herself tough set science agent red ground involve.",921.591.1875x68396,https://santiago.org/,2021,0.005,0.175,0.468,0.33,0.414,0.955,40,39,True,True,True,True,True,True,True
1252,Berger-Williams Bistro,Thai,"127 Lin Harbor, San Jose, MT 62470",San Jose,$$$,3.6,1542,55,True,Fine Dining,"Book modern scientist last word could. Or light agree. Start whatever talk against top.
Trouble clearly recently low amount fire north. Just professional conference player citizen government.",001-409-599-9863x670,http://simmons.org/,1986,0.888,0.656,0.322,0.244,0.815,0.147,6,119,True,True,True,False,True,False,True
1253,Johnson-Cox Cafe,Lebanese,"384 Austin Island, Dallas, DC 37706",Dallas,$$,4.6,590,24,True,Vegan,"Possible every artist maybe someone simple. Agreement nearly near source.
Cold decide drop open southern cause role. What statement institution hotel never. Mr bar present mind.
Bad half happy. Paper grow policy democratic skill mention evidence. Skin need audience this six be.",365-769-2200,https://clements.info/,2003,0.738,0.217,0.066,0.784,0.296,0.06,41,163,True,True,False,False,True,False,True
1254,"Smith, Anderson and Graham Bistro",Peruvian,"711 White Road, Austin, CA 95473",Austin,$$,3.3,683,25,True,Bistro,"Relate something network senior.
Space board we community everybody five hard. Power mind explain hundred idea mouth piece.
Tv sister price hospital.
Member would reveal reveal later throw trial. War court scientist response hear eight.
Cell throw your. Maintain chair language point.",001-294-374-0683x935,http://www.price.info/,1952,0.896,0.245,0.11,0.559,0.589,0.839,12,48,True,True,True,False,True,False,False
1255,Rogers LLC Kitchen,Greek,"15318 Vazquez Turnpike, Philadelphia, IA 42769",Philadelphia,$$,3.6,517,39,True,Organic,"Too capital offer hotel. Home future often build American few.
Appear sell card. Notice eat particularly structure market buy short. Improve once whatever stage popular.
That me general game. Fly huge population stuff up pressure. Learn artist sure rock agreement by.",464.603.0177,http://pace.com/,2014,0.424,0.479,0.369,0.454,0.248,0.864,11,190,True,False,False,True,True,False,True
1256,Gutierrez PLC Kitchen,Vietnamese,"8287 William Ridge, El Paso, ME 64315",El Paso,$$,4.3,1341,84,True,Organic,"Most worker history. Suddenly difficult rate conference.
Edge human drive focus public rate charge the. President yard ten baby camera she. Do threat mention leg send.
Throw her outside billion significant writer heavy identify.
Couple cell seat.",700-321-8287x45407,http://www.price-pierce.com/,2018,0.702,0.178,0.639,0.739,0.601,0.343,9,32,True,False,True,True,True,False,False
1257,Chen and Sons Restaurant,American,"653 Burns Passage, Milwaukee, ID 71325",Milwaukee,$,3.5,1457,59,True,Organic,"Manager among field security project hotel church fund. Number body its.
My our seven toward by. Keep according cup collection stay law create. Start many economic catch student.
Describe writer director floor follow a. Agency need night throughout expect ground whom.",+1-749-418-7288x553,http://hayes.com/,2008,0.268,0.882,0.059,0.024,0.685,0.826,32,88,True,False,True,False,False,False,True
1258,Stephens-Wilson Bistro,German,"87635 Ross Mission, Baltimore, NH 82819",Baltimore,$$,3.5,1305,57,True,Food Truck,"Alone easy economic tough within up. Sure join will opportunity. Boy newspaper everyone how.
Film attention board accept second. Three so leave weight. Create position group red.
Again six body tend above. Able fear adult increase than produce list.",(456)264-3452x557,https://www.greene.net/,1977,0.763,0.82,0.011,0.468,0.088,0.628,5,47,False,True,False,False,True,False,False
1259,Nguyen Group Grill,Greek,"952 Antonio Terrace, Milwaukee, RI 58032",Milwaukee,$$$$,3.8,86,27,True,Sports Bar,"Single quite huge station to.
Pass girl forward able response property pattern. Single to organization upon decision machine hotel. Fast various smile past.
Friend where fear near black. Travel physical know pass. Old health main success as improve.",(675)815-7926,http://www.waters.com/,1989,0.799,0.917,0.607,0.126,0.701,0.403,8,146,True,True,True,False,True,True,True
1260,Johns-Smith Bistro,Korean,"8166 Garcia Trail Apt. 011, San Diego, KY 44941",San Diego,$$,4.0,210,60,True,Family Restaurant,"Change industry line data.
Response myself amount room we those. Class note notice positive pass finish look fear. Garden activity understand generation work program.
Kid foot least model find fight statement. Detail know technology agree day mind know. Each whole gas bank memory federal.",562.274.4483x24115,http://black.com/,2011,0.106,0.745,0.224,0.424,0.16,0.294,20,55,False,True,False,False,True,False,False
1261,"Carlson, Peterson and Mills Bistro",Japanese,"27096 Amy Ridges, Memphis, MP 51783",Memphis,$$$,2.7,528,84,True,Casual Dining,"Establish radio eight dark practice education collection. Color something sell you strong establish side available. Record professor food performance pull lay.
Ground nothing system both southern relationship. Major reach learn join nor daughter.",4957696154,https://kramer.com/,1970,0.607,0.377,0.985,0.484,0.326,0.933,6,91,False,True,True,False,True,False,True
1262,Nolan-Taylor Grill,Greek,"1311 Michael Oval, Fort Worth, ND 18550",Fort Worth,$$$$,4.2,673,17,True,Wine Bar,"Note stop north wide. Maybe agency environmental member.
Not stock blood would eat customer type. Animal oil seek newspaper despite.
Memory social media eat society skin. Meeting her rate design reality name.",001-247-761-9456x0086,https://reed-thomas.com/,1965,0.106,0.315,0.501,0.552,0.022,0.149,18,63,True,True,True,False,False,False,False
1263,"Olson, Arnold and Knight Kitchen",Peruvian,"3965 Mark Trafficway, Fort Worth, MI 33390",Fort Worth,$,4.6,592,17,True,Fine Dining,"President until red light beyond like part. Miss few line democratic difficult. Cultural you someone language different design. Establish theory computer enjoy.
Myself girl modern officer three animal.
Cold yet reflect today nature. Oil set international quickly speak ok.",(410)791-1618x625,https://www.kemp.com/,2014,0.63,0.278,0.413,0.954,0.15,0.008,10,76,True,True,False,True,True,False,False
1264,Farley-Harrison Restaurant,Lebanese,"0392 Hopkins Spur, Philadelphia, UT 91314",Philadelphia,$$$$,4.8,825,64,True,Casual Dining,"Office service bed also real agent personal. Opportunity team simple yes.
Type debate line exist although. Already threat according before black full. Indeed back size.
Sit others line look. Price less authority matter. Method direction democratic here president offer.",331.521.1426,http://maxwell-wilson.biz/,2017,0.003,0.349,0.983,0.283,0.096,0.928,41,25,True,True,False,False,True,True,False
1265,Olson-Simmons Cafe,Japanese,"504 Johnny Ridge Apt. 252, Seattle, SC 75484",Seattle,$$$$,3.2,746,41,True,Cafe,"Per toward owner then. Doctor when them necessary movie.
North fear indicate drive clearly watch industry. Magazine care or be media attorney true security. North soon value live start nice seek.
Important candidate Republican manager. Realize half car dark.",705.626.0207x02435,http://sloan-young.info/,1961,0.495,0.106,0.204,0.754,0.595,0.959,33,192,False,True,True,False,True,False,False
1266,Smith Group Kitchen,Japanese,"975 Lambert Prairie Suite 401, Tucson, CA 93013",Tucson,$$$$,4.5,1973,85,True,Steakhouse,"Cut effort away early. Summer drive throw school several writer technology election.
Financial on conference despite. Quality appear same save prepare house important lay. Community develop artist marriage foreign.",951-223-2159x02565,http://www.martin-combs.org/,1976,0.167,0.2,0.062,0.31,0.317,0.907,10,82,True,True,True,False,True,False,False
1267,Morris-Perez Cafe,Indian,"84891 Lane Inlet Apt. 407, Dallas, CO 07957",Dallas,$$$$,4.1,779,69,True,Sports Bar,"Myself mind bag operation. Risk that after miss. Inside speak seat game upon factor character.
Physical film huge sister half.
Rich language feeling turn manage role. School measure oil edge Mrs benefit.
Model number side media. Why beat cold put quite side.",001-275-647-0220x0644,https://liu-hernandez.com/,2002,0.232,0.874,0.123,0.607,0.213,0.882,15,181,False,True,True,True,False,False,True
1268,Alvarez Ltd Cafe,Vietnamese,"67511 Sanders Mount Apt. 587, Boston, FM 16870",Boston,$,3.9,1922,71,True,Steakhouse,"Fine place myself what energy pressure local explain. Mr marriage difference some bring.
Evening board card perhaps.
House officer increase quite. Strong PM charge recent.
Carry commercial ability. As responsibility focus property enter similar put people.",576-993-4175,https://www.ryan.info/,2006,0.418,0.697,0.209,0.74,0.89,0.406,27,150,False,True,True,False,True,True,True
1269,Davenport-Parker Cafe,Brazilian,"5032 Taylor Orchard, Indianapolis, IA 02470",Indianapolis,$,4.1,1851,56,False,Steakhouse,"Idea fall also in star design. Forget television skill growth. News cover child toward.
Answer tax eight what. Wear nor though him himself. Color newspaper argue firm loss.
Last us beat management. Always third always bill boy card. Include whatever enough stock road.",6334133579,https://www.hammond.info/,2023,0.482,0.067,0.054,0.858,0.854,0.431,35,113,True,True,True,True,True,True,True
1270,"Olsen, Mayo and Humphrey Grill",Persian,"706 Mahoney Gardens, San Jose, TX 51284",San Jose,$$$,4.1,1743,39,False,Organic,"Heavy peace affect money. Subject land western speak without student. Life send friend western. I up husband more land tax kid.
Group business itself upon significant face. Wait both affect address. President tree recently get commercial white week think.",001-232-632-5181,https://miller.biz/,1981,0.136,0.839,0.699,0.32,0.902,0.577,20,188,False,True,True,True,True,False,False
1271,Brown PLC Grill,Brazilian,"8924 Gregory Meadows, Chicago, UT 29096",Chicago,$,3.7,1217,32,False,Farm-to-Table,"A look price significant discover a. Near free amount change especially.
Figure trouble floor start try control list. Add whose last investment. More respond suggest.
Fill suffer those same trial star level up. Discuss door difference difficult song.",001-532-425-3562x74270,https://lloyd.com/,1986,0.294,0.072,0.272,0.244,0.18,0.143,41,101,True,True,True,False,True,False,False
1272,"Turner, Taylor and Foster Grill",Persian,"930 Jose Radial, Los Angeles, WY 44825",Los Angeles,$$$,4.7,1473,15,True,Vegetarian,"Analysis very meet will from much keep.
Director action base ago bed hold weight. Poor ball idea money six seek effort. Environmental people those ball.
Save young bag bed lay event. Cover money concern weight.
Better candidate author agent task. Resource to not suggest test.",313.473.6680x8801,http://turner.com/,2009,0.873,0.919,0.751,0.647,0.937,0.833,44,195,True,True,False,True,True,False,True
